channel_id,site_store,region,store_type,urbanization,b2b_b2c
TGPP,60000648,KVMT,Độc lập,Nông thôn,B2B
TGPP,60000649,KVMT,Độc lập,Nông thôn,B2B
TGPP,60000651,KVMT,Độc lập,Nông thôn,B2B
TGPP,60000652,KVMT,Độc lập,Nông thôn,B2B
TGPP,60000653,KVMT,Độc lập,Nông thôn,B2B
TGPP,60000657,KVMT,Độc lập,Nội thành,B2B
TGPP,60000661,KVMT,Độc lập,Nông thôn,B2B
TGPP,60000667,KVMT,Độc lập,Nông thôn,B2B
TGPP,60000670,KVMT,Độc lập,Nông thôn,B2B
TGPP,60000671,KVMT,Độc lập,Nội thành,B2B
TGPP,60000672,KVMT,Độc lập,Nội thành,B2B
TGPP,60000674,KVMT,Độc lập,Nông thôn,B2B
TGPP,60000678,KVMT,Độc lập,Nông thôn,B2B
TGPP,60000680,KVMT,Độc lập,Nội thành,B2B
TGPP,60000700,KVMT,Độc lập,Nông thôn,B2B
TGPP,60000701,KVMT,Độc lập,Nội thành,B2B
TGPP,60000703,KVMT,Độc lập,Nội thành,B2B
TGPP,60000706,KVMT,Độc lập,Nội thành,B2B
TGPP,60000717,KVMT,Độc lập,Nội thành,B2B
TGPP,60000719,KVMT,Độc lập,Nội thành,B2B
TGPP,60000721,KVMT,Độc lập,Nội thành,B2B
TGPP,60000723,KVMT,Độc lập,Nông thôn,B2B
TGPP,60000731,KVMT,Độc lập,Nội thành,B2B
TGPP,60000740,KVMT,Độc lập,TT hành chính kinh tế,B2B
TGPP,60000745,KVMT,Độc lập,TT hành chính kinh tế,B2B
TGPP,60000746,KVMT,Độc lập,Nội thành,B2B
TGPP,60000748,KVMT,Độc lập,Nội thành,B2B
TGPP,60000752,KVMT,Độc lập,Nông thôn,B2B
TGPP,60000753,KVMT,Độc lập,Nông thôn,B2B
TGPP,60000759,KVMT,Độc lập,Nông thôn,B2B
TGPP,60000779,KVMT,Độc lập,Nội thành,B2B
TGPP,60000780,KVMT,Độc lập,Nông thôn,B2B
TGPP,60000783,KVMT,Độc lập,Nội thành,B2B
TGPP,60000785,KVMT,Độc lập,Nội thành,B2B
TGPP,60000799,KVMT,Độc lập,Nông thôn,B2B
TGPP,60000800,KVMT,Độc lập,Nông thôn,B2B
TGPP,60000801,KVMT,Độc lập,Nội thành,B2B
TGPP,60000802,KVMT,Độc lập,Nội thành,B2B
TGPP,60000812,KVMT,Độc lập,Nội thành,B2B
TGPP,60000815,KVMT,Độc lập,Nông thôn,B2B
TGPP,60000820,KVMT,Độc lập,Nông thôn,B2B
TGPP,60000828,KVMT,Độc lập,Nông thôn,B2B
TGPP,60000838,KVMT,Độc lập,Nội thành,B2B
TGPP,60000839,KVMT,Độc lập,Nội thành,B2B
TGPP,60000843,KVMT,Độc lập,Nội thành,B2B
TGPP,60000850,KVMT,Độc lập,Nông thôn,B2B
TGPP,60000861,KVMT,Độc lập,Nội thành,B2B
TGPP,60000862,KVMT,Độc lập,Nội thành,B2B
TGPP,60000864,KVMT,Độc lập,Nông thôn,B2B
TGPP,60000866,KVMT,Độc lập,Nông thôn,B2B
TGPP,60000868,KVMT,Độc lập,Nội thành,B2B
TGPP,60000870,KVMT,Độc lập,Nông thôn,B2B
TGPP,60000874,KVMT,Độc lập,Nông thôn,B2B
TGPP,60000875,KVMT,Độc lập,Nội thành,B2B
TGPP,60000880,KVMT,Độc lập,Nông thôn,B2B
TGPP,60000881,KVMT,Độc lập,Nội thành,B2B
TGPP,60000882,KVMT,Độc lập,Nội thành,B2B
TGPP,60000883,KVMT,Độc lập,Nội thành,B2B
TGPP,60000884,KVMT,Độc lập,Nông thôn,B2B
TGPP,60000886,KVMT,Độc lập,Nông thôn,B2B
TGPP,60000887,KVMT,Độc lập,Nông thôn,B2B
TGPP,60000891,KVMT,Độc lập,Nông thôn,B2B
TGPP,60000893,KVMT,Độc lập,Nông thôn,B2B
TGPP,60000897,KVMT,Độc lập,Nội thành,B2B
TGPP,60000904,KVMT,Độc lập,Nông thôn,B2B
TGPP,60000921,KVTN,Độc lập,Nội thành,B2B
TGPP,60000923,KVTN,Độc lập,Nội thành,B2B
TGPP,60000927,KVTN,Độc lập,Nông thôn,B2B
TGPP,60000934,KVTN,Độc lập,Nông thôn,B2B
TGPP,60000954,KVTN,Độc lập,Nông thôn,B2B
TGPP,60000956,KVTN,Độc lập,Nông thôn,B2B
TGPP,60000958,KVTN,Độc lập,Nông thôn,B2B
TGPP,60000965,KVTN,Độc lập,Nông thôn,B2B
TGPP,60000967,KVTN,Độc lập,Nông thôn,B2B
TGPP,60000977,KVTN,Độc lập,Nông thôn,B2B
TGPP,60000979,KVTN,Độc lập,Nông thôn,B2B
TGPP,60000981,KVTN,Độc lập,Nông thôn,B2B
TGPP,60000984,KVTN,Độc lập,Nội thành,B2B
TGPP,60000986,KVTN,Độc lập,Nội thành,B2B
TGPP,60000990,KVTN,Độc lập,Nông thôn,B2B
TGPP,60000992,KVTN,Độc lập,Nông thôn,B2B
TGPP,60000994,KVTN,Độc lập,Nông thôn,B2B
TGPP,60001001,KVTN,Độc lập,Nông thôn,B2B
TGPP,60001002,KVTN,Độc lập,Nội thành,B2B
TGPP,60001005,KVTN,Độc lập,Nội thành,B2B
TGPP,60001012,KVTN,Độc lập,Nông thôn,B2B
TGPP,60001013,KVTN,Độc lập,Nông thôn,B2B
TGPP,60001022,KVTN,Độc lập,Nông thôn,B2B
TGPP,60001025,KVTN,Độc lập,Nông thôn,B2B
TGPP,60001030,KVTN,Độc lập,Nông thôn,B2B
TGPP,60001033,KVTN,Độc lập,Nông thôn,B2B
TGPP,60001035,KVTN,Độc lập,Nội thành,B2B
TGPP,60001036,KVTN,Độc lập,Nội thành,B2B
TGPP,60001043,KVTN,Độc lập,Nông thôn,B2B
TGPP,60001046,KVTN,Độc lập,Nội thành,B2B
TGPP,60001049,KVTN,Độc lập,Nội thành,B2B
TGPP,60001054,KVTN,Độc lập,Nông thôn,B2B
TGPP,60001058,KVTN,Độc lập,Nông thôn,B2B
TGPP,60001064,KVTN,Độc lập,Nông thôn,B2B
TGPP,60001067,KVTN,Độc lập,Nội thành,B2B
TGPP,60001068,KVTN,Độc lập,Nội thành,B2B
TGPP,60001069,KVTN,Độc lập,Nội thành,B2B
TGPP,60001074,KVTN,Độc lập,Nông thôn,B2B
TGPP,60001081,KVTN,Độc lập,Nông thôn,B2B
TGPP,60001082,KVTN,Độc lập,Nông thôn,B2B
TGPP,60001084,KVTN,Độc lập,Nội thành,B2B
TGPP,60001086,KVTN,Độc lập,Nông thôn,B2B
TGPP,60001088,KVTN,Độc lập,Nội thành,B2B
TGPP,60001089,KVTN,Độc lập,Nội thành,B2B
TGPP,60001092,KVTN,Độc lập,Nông thôn,B2B
TGPP,60001093,KVTN,Độc lập,Nông thôn,B2B
TGPP,60001094,KVTN,Độc lập,Nội thành,B2B
TGPP,60001104,KVTN,Độc lập,Nông thôn,B2B
TGPP,60001107,KVTN,Độc lập,Nông thôn,B2B
TGPP,60001110,KVTN,Độc lập,Nội thành,B2B
TGPP,60001113,KVTN,Độc lập,Nội thành,B2B
TGPP,60001114,KVTN,Độc lập,Nội thành,B2B
TGPP,60001115,KVTN,Độc lập,Nội thành,B2B
TGPP,60001116,KVTN,Độc lập,Nội thành,B2B
TGPP,60001122,KVTN,Độc lập,Nội thành,B2B
TGPP,60001123,KVTN,Độc lập,Nội thành,B2B
TGPP,60001124,KVTN,Độc lập,Nội thành,B2B
TGPP,60001133,KVTN,Độc lập,Nông thôn,B2B
TGPP,60001140,KVTN,Độc lập,Nội thành,B2B
TGPP,60001141,KVTN,Độc lập,Nội thành,B2B
TGPP,60001142,KVTN,Độc lập,Nội thành,B2B
TGPP,60001144,KVTN,Độc lập,Nội thành,B2B
TGPP,60001145,KVTN,Độc lập,Nông thôn,B2B
TGPP,60001155,KVTN,Độc lập,Nông thôn,B2B
TGPP,60001156,KVTN,Độc lập,Nông thôn,B2B
TGPP,60001157,KVTN,Độc lập,Nông thôn,B2B
TGPP,60001197,KVMB,Độc lập,Nội thành,B2B
TGPP,60001201,KVMB,Độc lập,Nội thành,B2B
TGPP,60001203,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001207,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001208,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001215,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001217,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001219,KVMB,Độc lập,Nội thành,B2B
TGPP,60001220,KVMB,Store In Store,Nông thôn,B2B
TGPP,60001221,KVMB,Độc lập,Nội thành,B2B
TGPP,60001223,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001229,KVMTR,Độc lập,Nội thành,B2B
TGPP,60001231,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60001232,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60001234,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60001235,KVMTR,Độc lập,Nội thành,B2B
TGPP,60001236,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60001241,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60001248,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60001256,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60001257,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60001264,KVMTR,Độc lập,Nội thành,B2B
TGPP,60001265,KVMTR,Độc lập,Nội thành,B2B
TGPP,60001268,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60001269,KVMTR,Độc lập,TT hành chính kinh tế,B2B
TGPP,60001278,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60001279,KVMTR,Độc lập,Nội thành,B2B
TGPP,60001286,KVMTR,Độc lập,Nội thành,B2B
TGPP,60001287,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60001288,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60001289,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60001290,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60001293,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60001297,KVMTR,Độc lập,Nội thành,B2B
TGPP,60001299,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60001300,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60001301,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60001302,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60001304,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60001307,KVMTR,Độc lập,Nội thành,B2B
TGPP,60001308,KVMTR,Độc lập,Nội thành,B2B
TGPP,60001317,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60001319,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60001320,KVMTR,Độc lập,Nội thành,B2B
TGPP,60001322,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60001333,KVMTR,Độc lập,Nội thành,B2B
TGPP,60001334,KVMTR,Độc lập,Nội thành,B2B
TGPP,60001335,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60001337,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60001338,KVMTR,Độc lập,Nội thành,B2B
TGPP,60001339,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60001344,KVMTR,Độc lập,Nội thành,B2B
TGPP,60001345,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60001348,KVTN,Store In Store,Nội thành,B2B
TGPP,60001349,KVTN,Độc lập,Nội thành,B2B
TGPP,60001350,KVTN,Độc lập,Nội thành,B2B
TGPP,60001351,KVTN,Độc lập,Nông thôn,B2B
TGPP,60001352,KVTN,Độc lập,Nông thôn,B2B
TGPP,60001356,KVTN,Độc lập,Nông thôn,B2B
TGPP,60001357,KVTN,Độc lập,Nông thôn,B2B
TGPP,60001361,KVTN,Độc lập,Nông thôn,B2B
TGPP,60001362,KVTN,Độc lập,Nông thôn,B2B
TGPP,60001363,KVTN,Độc lập,Nông thôn,B2B
TGPP,60001366,KVTN,Độc lập,Nông thôn,B2B
TGPP,60001367,KVTN,Độc lập,Nội thành,B2B
TGPP,60001370,KVTN,Độc lập,Nông thôn,B2B
TGPP,60001381,KVMN,Độc lập,Nông thôn,B2B
TGPP,60001388,KVTN,Độc lập,Nội thành,B2B
TGPP,60001393,KVMT,Độc lập,Nông thôn,B2B
TGPP,60001425,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001437,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001442,KVMB,Độc lập,Nội thành,B2B
TGPP,60001443,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001446,KVMB,Độc lập,Nội thành,B2B
TGPP,60001447,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001468,KVMB,Độc lập,TT hành chính kinh tế,B2B
TGPP,60001469,KVMB,Độc lập,TT hành chính kinh tế,B2B
TGPP,60001471,KVMB,Độc lập,TT hành chính kinh tế,B2B
TGPP,60001475,KVMB,Độc lập,Nội thành,B2B
TGPP,60001476,KVMB,Độc lập,Nội thành,B2B
TGPP,60001479,KVMB,Độc lập,Nội thành,B2B
TGPP,60001481,KVMB,Độc lập,Nội thành,B2B
TGPP,60001482,KVMB,Độc lập,Nội thành,B2B
TGPP,60001485,KVMB,Độc lập,Nội thành,B2B
TGPP,60001486,KVMB,Độc lập,Nội thành,B2B
TGPP,60001487,KVMB,Độc lập,Nội thành,B2B
TGPP,60001491,KVMB,Độc lập,Nội thành,B2B
TGPP,60001493,KVMB,Độc lập,Nội thành,B2B
TGPP,60001494,KVMB,Độc lập,Nội thành,B2B
TGPP,60001498,KVMB,Độc lập,Nội thành,B2B
TGPP,60001499,KVMB,Độc lập,Nội thành,B2B
TGPP,60001503,KVMB,Độc lập,Nội thành,B2B
TGPP,60001505,KVMB,Độc lập,Nội thành,B2B
TGPP,60001507,KVMB,Độc lập,Nội thành,B2B
TGPP,60001510,KVMB,Độc lập,Nội thành,B2B
TGPP,60001511,KVMB,Độc lập,Nội thành,B2B
TGPP,60001518,KVMB,Độc lập,Nội thành,B2B
TGPP,60001519,KVMB,Độc lập,Nội thành,B2B
TGPP,60001520,KVMB,Độc lập,Nội thành,B2B
TGPP,60001524,KVMB,Độc lập,Nội thành,B2B
TGPP,60001525,KVMB,Độc lập,Nội thành,B2B
TGPP,60001531,KVMB,Độc lập,Nội thành,B2B
TGPP,60001537,KVMB,Độc lập,Nội thành,B2B
TGPP,60001541,KVMB,Độc lập,Nội thành,B2B
TGPP,60001543,KVMB,Độc lập,Nội thành,B2B
TGPP,60001544,KVMB,Độc lập,Nội thành,B2B
TGPP,60001546,KVMB,Độc lập,Nội thành,B2B
TGPP,60001548,KVMB,Độc lập,Nội thành,B2B
TGPP,60001549,KVMB,Độc lập,Nội thành,B2B
TGPP,60001552,KVMB,Độc lập,Nội thành,B2B
TGPP,60001554,KVMB,Độc lập,Nội thành,B2B
TGPP,60001555,KVMB,Độc lập,Nội thành,B2B
TGPP,60001557,KVMB,Độc lập,Nội thành,B2B
TGPP,60001558,KVMB,Độc lập,Nội thành,B2B
TGPP,60001559,KVMB,Độc lập,Nội thành,B2B
TGPP,60001560,KVMB,Độc lập,Nội thành,B2B
TGPP,60001563,KVMB,Độc lập,Nội thành,B2B
TGPP,60001565,KVMB,Độc lập,Nội thành,B2B
TGPP,60001566,KVMB,Độc lập,Nội thành,B2B
TGPP,60001568,KVMB,Độc lập,Nội thành,B2B
TGPP,60001569,KVMB,Độc lập,Nội thành,B2B
TGPP,60001574,KVMB,Độc lập,Nội thành,B2B
TGPP,60001576,KVMB,Độc lập,Nội thành,B2B
TGPP,60001580,KVMB,Độc lập,Nội thành,B2B
TGPP,60001581,KVMB,Độc lập,Nội thành,B2B
TGPP,60001585,KVMB,Độc lập,Nội thành,B2B
TGPP,60001588,KVMB,Độc lập,Nội thành,B2B
TGPP,60001590,KVMB,Độc lập,Nội thành,B2B
TGPP,60001591,KVMB,Độc lập,Nội thành,B2B
TGPP,60001599,KVMB,Độc lập,Nội thành,B2B
TGPP,60001600,KVMB,Độc lập,Nội thành,B2B
TGPP,60001604,KVMB,Độc lập,Nội thành,B2B
TGPP,60001606,KVMB,Độc lập,Nội thành,B2B
TGPP,60001609,KVMB,Độc lập,Nội thành,B2B
TGPP,60001610,KVMB,Độc lập,Nội thành,B2B
TGPP,60001618,KVMB,Độc lập,Nội thành,B2B
TGPP,60001629,KVMB,Độc lập,Nội thành,B2B
TGPP,60001636,KVMB,Độc lập,TT hành chính kinh tế,B2B
TGPP,60001642,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001650,KVMB,Độc lập,Nội thành,B2B
TGPP,60001653,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001654,KVMB,Độc lập,Nội thành,B2B
TGPP,60001655,KVMB,Độc lập,Nội thành,B2B
TGPP,60001659,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001666,KVMB,Độc lập,Nội thành,B2B
TGPP,60001669,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001677,KVMB,Độc lập,Nội thành,B2B
TGPP,60001678,KVMB,Độc lập,Nội thành,B2B
ONLINE,60001679,Khác,Online,Khác,B2C
TGPP,60001692,KVMB,Độc lập,Nội thành,B2B
TGPP,60001693,KVMB,Độc lập,Nội thành,B2B
TGPP,60001696,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001703,KVMB,Độc lập,Nội thành,B2B
TGPP,60001704,KVMB,Độc lập,Nội thành,B2B
TGPP,60001707,KVMB,Độc lập,Nội thành,B2B
TGPP,60001709,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001712,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001721,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001724,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001736,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001737,KVMB,Độc lập,Nội thành,B2B
TGPP,60001738,KVMB,Độc lập,Nội thành,B2B
TGPP,60001739,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001740,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001743,KVMB,Độc lập,Nội thành,B2B
TGPP,60001745,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001752,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001753,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001755,KVMB,Độc lập,Nội thành,B2B
TGPP,60001764,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001771,KVMB,Độc lập,Nội thành,B2B
TGPP,60001783,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001784,KVMB,Độc lập,Nội thành,B2B
TGPP,60001786,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001787,KVMB,Độc lập,Nội thành,B2B
TGPP,60001788,KVMB,Độc lập,Nội thành,B2B
TGPP,60001789,KVMB,Độc lập,Nội thành,B2B
TGPP,60001790,KVMB,Độc lập,Nội thành,B2B
TGPP,60001794,KVMB,Độc lập,Nội thành,B2B
TGPP,60001795,KVMB,Độc lập,Nội thành,B2B
TGPP,60001796,KVMB,Độc lập,Nội thành,B2B
TGPP,60001798,KVMB,Độc lập,Nội thành,B2B
TGPP,60001800,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001803,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001804,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001819,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001825,KVMB,Độc lập,Nội thành,B2B
TGPP,60001826,KVMB,Độc lập,Nội thành,B2B
TGPP,60001830,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001833,KVMB,Độc lập,Nội thành,B2B
TGPP,60001835,KVMB,Độc lập,Nội thành,B2B
TGPP,60001837,KVMB,Độc lập,Nội thành,B2B
TGPP,60001840,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001844,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001846,KVMB,Độc lập,Nội thành,B2B
TGPP,60001847,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001854,KVMB,Độc lập,Nội thành,B2B
TGPP,60001855,KVMB,Độc lập,Nội thành,B2B
TGPP,60001856,KVMB,Độc lập,Nội thành,B2B
TGPP,60001860,KVMB,Độc lập,Nội thành,B2B
TGPP,60001864,KVMB,Độc lập,Nội thành,B2B
TGPP,60001867,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001872,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001875,KVMB,Độc lập,Nội thành,B2B
TGPP,60001878,KVMB,Độc lập,Nội thành,B2B
TGPP,60001879,KVMB,Độc lập,Nội thành,B2B
TGPP,60001881,KVMB,Độc lập,Nội thành,B2B
TGPP,60001885,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001886,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001889,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001892,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001908,KVMB,Độc lập,Nội thành,B2B
TGPP,60001916,KVMB,Độc lập,Nội thành,B2B
TGPP,60001919,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001920,KVMB,Độc lập,Nội thành,B2B
TGPP,60001971,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001980,KVMB,Độc lập,Nội thành,B2B
TGPP,60001986,KVMB,Độc lập,Nông thôn,B2B
TGPP,60001996,KVMT,Độc lập,Nông thôn,B2B
TGPP,60002019,KVMB,Độc lập,Nội thành,B2B
TGPP,60002022,KVMT,Độc lập,Nông thôn,B2B
TGPP,60002061,KVTN,Độc lập,Nội thành,B2B
TGPP,60002091,KVMB,Độc lập,TT hành chính kinh tế,B2B
TGPP,60002094,KVMB,Độc lập,Nội thành,B2B
TGPP,60002097,KVMB,Độc lập,Nông thôn,B2B
TGPP,60002102,KVMT,Độc lập,Nông thôn,B2B
TGPP,60002110,KVMN,Độc lập,Nội thành,B2B
TGPP,60002186,KVMN,Độc lập,Nông thôn,B2B
TGPP,60002195,KVMB,Độc lập,Nội thành,B2B
TGPP,60002200,KVMB,Độc lập,Nội thành,B2B
TGPP,60002207,KVTN,Độc lập,Nội thành,B2B
TGPP,60002237,KVMT,Độc lập,Nông thôn,B2B
TGPP,60002265,KVTN,Độc lập,Nông thôn,B2B
TGPP,60002270,KVTN,Độc lập,Nông thôn,B2B
TGPP,60002280,KVTN,Độc lập,Nông thôn,B2B
TGPP,60002282,KVMN,Độc lập,Nông thôn,B2B
TGPP,60002283,KVTN,Độc lập,Nông thôn,B2B
TGPP,60002301,KVMB,Độc lập,Nội thành,B2B
TGPP,60002320,KVMB,Độc lập,Nội thành,B2B
TGPP,60002330,KVMN,Độc lập,Nội thành,B2B
TGPP,60002426,KVMB,Độc lập,Nông thôn,B2B
TGPP,60002427,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60002433,KVMN,Độc lập,Nội thành,B2B
TGPP,60002455,KVMTR,Độc lập,Nội thành,B2B
TGPP,60002472,KVMB,Độc lập,Nông thôn,B2B
TGPP,60002474,KVMT,Độc lập,Nông thôn,B2B
TGPP,60002501,KVMB,Độc lập,Nội thành,B2B
TGPP,60002506,KVMT,Độc lập,Nông thôn,B2B
TGPP,60002510,KVMT,Độc lập,Nông thôn,B2B
TGPP,60002516,KVMB,Độc lập,Nội thành,B2B
TGPP,60002517,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60002518,KVMB,Độc lập,Nội thành,B2B
TGPP,60002519,KVTN,Độc lập,Nông thôn,B2B
TGPP,60002522,KVMB,Độc lập,Nội thành,B2B
TGPP,60002524,KVMB,Độc lập,Nông thôn,B2B
TGPP,60002533,KVMN,Độc lập,Nội thành,B2B
TGPP,60002535,KVMB,Độc lập,Nội thành,B2B
TGPP,60002547,KVMB,Độc lập,Nội thành,B2B
TGPP,60002564,KVMB,Độc lập,Nông thôn,B2B
TGPP,60002614,KVMN,Độc lập,Nông thôn,B2B
TGPP,60002640,KVTN,Độc lập,Nông thôn,B2B
TGPP,60002660,KVMN,Độc lập,Nội thành,B2B
TGPP,60002680,KVMTR,Độc lập,Nội thành,B2B
TGPP,60002695,KVMB,Độc lập,Nội thành,B2B
TGPP,60002696,KVMT,Độc lập,Nông thôn,B2B
TGPP,60002700,KVMB,Độc lập,Nông thôn,B2B
TGPP,60002710,KVMN,Độc lập,Nội thành,B2B
TGPP,60002711,KVMN,Độc lập,Nông thôn,B2B
TGPP,60002714,KVMN,Độc lập,Nội thành,B2B
TGPP,60002727,KVMB,Độc lập,Nông thôn,B2B
TGPP,60002729,KVMB,Độc lập,Nông thôn,B2B
TGPP,60002736,KVMB,Độc lập,Nông thôn,B2B
TGPP,60002737,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60002745,KVMB,Độc lập,Nông thôn,B2B
TGPP,60002767,KVMN,Độc lập,Nội thành,B2B
TGPP,60002783,KVMB,Độc lập,Nội thành,B2B
TGPP,60002791,KVMB,Độc lập,Nội thành,B2B
TGPP,60002792,KVMB,Độc lập,Nội thành,B2B
TGPP,60002794,KVMB,Độc lập,Nông thôn,B2B
TGPP,60002795,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60002810,KVMB,Độc lập,Nông thôn,B2B
TGPP,60002821,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60002823,KVMT,Độc lập,Nông thôn,B2B
TGPP,60002824,KVMTR,Độc lập,Nội thành,B2B
TGPP,60002825,KVMB,Độc lập,Nội thành,B2B
TGPP,60002830,KVTN,Độc lập,Nông thôn,B2B
TGPP,60002842,KVMB,Độc lập,Nội thành,B2B
TGPP,60002850,KVMB,Độc lập,Nông thôn,B2B
TGPP,60002860,KVMN,Độc lập,Nông thôn,B2B
TGPP,60002865,KVMB,Độc lập,Nội thành,B2B
TGPP,60002897,KVTN,Độc lập,Nội thành,B2B
TGPP,60002910,KVMN,Độc lập,Nông thôn,B2B
TGPP,60002919,KVMN,Độc lập,Nông thôn,B2B
TGPP,60002926,KVMTR,Độc lập,Nội thành,B2B
TGPP,60002931,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60002936,KVMN,Độc lập,Nông thôn,B2B
TGPP,60002940,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60002941,KVMB,Độc lập,Nội thành,B2B
TGPP,60002952,KVMT,Độc lập,Nội thành,B2B
TGPP,60002967,KVTN,Độc lập,Nội thành,B2B
TGPP,60002997,KVMTR,Độc lập,TT hành chính kinh tế,B2B
TGPP,60003006,KVMTR,Độc lập,Nội thành,B2B
TGPP,60003013,KVMB,Độc lập,Nông thôn,B2B
TGPP,60003022,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60003023,KVMB,Độc lập,Nội thành,B2B
TGPP,60003031,KVMN,Độc lập,Nông thôn,B2B
TGPP,60003039,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60003040,KVMB,Độc lập,Nông thôn,B2B
TGPP,60003041,KVMB,Độc lập,Nội thành,B2B
TGPP,60003043,KVMB,Độc lập,Nội thành,B2B
TGPP,60003055,KVTN,Độc lập,Nông thôn,B2B
TGPP,60003060,KVMB,Độc lập,Nông thôn,B2B
TGPP,60003068,KVMN,Độc lập,Nông thôn,B2B
TGPP,60003076,KVMB,Độc lập,Nội thành,B2B
TGPP,60003084,KVMB,Độc lập,Nội thành,B2B
TGPP,60003088,KVMTR,Độc lập,TT hành chính kinh tế,B2B
TGPP,60003091,KVMB,Độc lập,Nội thành,B2B
TGPP,60003095,KVMT,Độc lập,Nội thành,B2B
TGPP,60003099,KVMT,Độc lập,Nông thôn,B2B
TGPP,60003118,KVMB,Độc lập,Nông thôn,B2B
TGPP,60003130,KVTN,Độc lập,Nội thành,B2B
TGPP,60003131,KVMTR,Độc lập,Nông thôn,B2B
TGPP,60003150,KVMN,Độc lập,Nông thôn,B2B
