site_store,region,store_type,urbanization,b2b_b2c,region_enc,urbanization_enc,is_b2b_b2c,store_Khác,store_Online,store_Pop - up,store_Siêu thị,store_Store In Store,store_Trong mall,store_Độc lập
1240,KVMB,Độc lập,Nông thôn,B2C,1,1,1,False,False,False,False,False,False,True
1241,KVMB,Độc lập,Nội thành,B2C,1,2,1,False,False,False,False,False,False,True
1242,KVMB,Độc lập,Nội thành,B2C,1,2,1,False,False,False,False,False,False,True
1243,KVMB,Độc lập,Nông thôn,B2C,1,1,1,False,False,False,False,False,False,True
1244,KVMB,Độc lập,Nội thành,B2C,1,2,1,False,False,False,False,False,False,True
1245,KVMB,Độc lập,Nội thành,B2C,1,2,1,False,False,False,False,False,False,True
1423,KVMTR,Độc lập,Nông thôn,B2C,4,1,1,False,False,False,False,False,False,True
1424,KVMTR,Độc lập,Nông thôn,B2C,4,1,1,False,False,False,False,False,False,True
1425,KVMTR,Độc lập,Nội thành,B2C,4,2,1,False,False,False,False,False,False,True
1528,KVMT,Độc lập,Nội thành,B2C,3,2,1,False,False,False,False,False,False,True
1805,KVMN,Độc lập,TT hành chính kinh tế,B2C,2,3,1,False,False,False,False,False,False,True
1806,KVMB,Độc lập,TT hành chính kinh tế,B2C,1,3,1,False,False,False,False,False,False,True
1807,KVMN,Độc lập,TT hành chính kinh tế,B2C,2,3,1,False,False,False,False,False,False,True
1808,KVMN,Độc lập,TT hành chính kinh tế,B2C,2,3,1,False,False,False,False,False,False,True
1809,KVMN,Độc lập,Nội thành,B2C,2,2,1,False,False,False,False,False,False,True
2001,KVCA,Độc lập,Khác,B2C,0,0,1,False,False,False,False,False,False,True
1162,KVMN,Độc lập,Nội thành,B2C,2,2,1,False,False,False,False,False,False,True
1163,KVMN,Độc lập,Nông thôn,B2C,2,1,1,False,False,False,False,False,False,True
1164,KVMN,Độc lập,Nội thành,B2C,2,2,1,False,False,False,False,False,False,True
1165,KVMN,Độc lập,Nội thành,B2C,2,2,1,False,False,False,False,False,False,True
1166,KVMN,Độc lập,Nội thành,B2C,2,2,1,False,False,False,False,False,False,True
1246,KVMB,Độc lập,Nội thành,B2C,1,2,1,False,False,False,False,False,False,True
1247,KVMB,Độc lập,Nội thành,B2C,1,2,1,False,False,False,False,False,False,True
1248,KVMB,Độc lập,Nội thành,B2C,1,2,1,False,False,False,False,False,False,True
1249,KVMB,Độc lập,Nội thành,B2C,1,2,1,False,False,False,False,False,False,True
1250,KVMB,Độc lập,Nội thành,B2C,1,2,1,False,False,False,False,False,False,True
1251,KVMB,Độc lập,Nông thôn,B2C,1,1,1,False,False,False,False,False,False,True
1252,KVMB,Độc lập,Nội thành,B2C,1,2,1,False,False,False,False,False,False,True
1253,KVMB,Pop - up,Khác,B2C,1,0,1,False,False,True,False,False,False,False
1254,KVMB,Độc lập,Nội thành,B2C,1,2,1,False,False,False,False,False,False,True
1529,KVMT,Độc lập,Nội thành,B2C,3,2,1,False,False,False,False,False,False,True
1530,KVMT,Độc lập,Nội thành,B2C,3,2,1,False,False,False,False,False,False,True
1531,KVMT,Độc lập,Nông thôn,B2C,3,1,1,False,False,False,False,False,False,True
1630,KVTN,Độc lập,Nông thôn,B2C,5,1,1,False,False,False,False,False,False,True
1810,KVMB,Trong mall,Nội thành,B2C,1,2,1,False,False,False,False,False,True,False
1812,KVMN,Trong mall,Nội thành,B2C,2,2,1,False,False,False,False,False,True,False
1813,KVMN,Trong mall,Nội thành,B2C,2,2,1,False,False,False,False,False,True,False
1167,KVMN,Độc lập,Nội thành,B2C,2,2,1,False,False,False,False,False,False,True
1100,KVMN,Pop - up,Khác,B2B,2,0,0,False,False,True,False,False,False,False
1169,KVMN,Độc lập,Nội thành,B2C,2,2,1,False,False,False,False,False,False,True
1200,KVMB,Pop - up,Khác,B2B,1,0,0,False,False,True,False,False,False,False
1500,Khác,Pop - up,Khác,B2B,6,0,0,False,False,True,False,False,False,False
1600,KVTN,Pop - up,Khác,B2B,5,0,0,False,False,True,False,False,False,False
1811,KVMN,Trong mall,Nội thành,B2C,2,2,1,False,False,False,False,False,True,False
2002,KVCA,Độc lập,Khác,B2C,0,0,1,False,False,False,False,False,False,True
50000185,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
50000186,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
50000187,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
50000188,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
50000190,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
50000191,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
50000200,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
50000201,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
50000205,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
50000215,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
50000220,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
50000225,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
60000011,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000012,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000015,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000017,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000020,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000022,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000023,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000024,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000026,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000028,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000030,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000032,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000033,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000034,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000035,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000037,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000040,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000045,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000048,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000049,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000051,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000053,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000055,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000056,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000059,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000064,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000065,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000067,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000068,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000069,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000070,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000073,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000074,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000075,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000076,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000078,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000080,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000082,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000083,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000084,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000086,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000088,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000089,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000090,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000091,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000094,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000096,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000097,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000098,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000099,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000101,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000103,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000106,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000107,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000108,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000109,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000112,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000113,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000114,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000115,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000116,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000117,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000120,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000121,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000122,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000123,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000124,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000125,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000127,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000128,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000131,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000134,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000135,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000136,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000137,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000138,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000140,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000141,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000142,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000143,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000148,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000149,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000150,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000153,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000155,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000156,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000159,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000161,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000162,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000163,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000164,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000165,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000167,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000170,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000171,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000172,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000174,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000175,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000177,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000178,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000179,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000180,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000182,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000184,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000186,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000189,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000191,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000192,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000193,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000194,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000195,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000197,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000200,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000204,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000205,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000206,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000207,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000208,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000209,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000210,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000211,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000213,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000214,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000215,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000216,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000217,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000218,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000220,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000223,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000228,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000229,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000230,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000231,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000232,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000233,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000234,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000235,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000236,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000237,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000238,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000239,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000240,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000241,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000242,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000243,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000244,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000245,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000247,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000249,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000250,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000252,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000253,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
